book_name,author_id,author_name,publishing_company,city,fiscal_year,calendar_year,year_month,date,AutoARIMA,HoltWinters,SeasonalNaive
Although central single chair they consider.,18548758,Crystal Roberts,Anderson-Frey,Port Anthonyhaven,2025,2024,202411,2024-11-01,208232.39,210801.17,225068.23
Although central single chair they consider.,18548758,Crystal Roberts,Anderson-Frey,Port Anthonyhaven,2025,2024,202412,2024-12-01,158610.42,170203.75,175446.28
Although central single chair they consider.,18548758,Crystal Roberts,Anderson-Frey,Port Anthonyhaven,2025,2025,202501,2025-01-01,182280.81,182725.5,199116.66
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2023,202310,2023-10-01,101076.99,94653.87,93905.805
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2023,202311,2023-11-01,108053.625,97127.03,98017.984
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2023,202312,2023-12-01,99028.945,93327.9,97389.15
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202401,2024-01-01,96849.35,90653.81,90188.31
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202402,2024-02-01,96526.234,94382.914,95073.87
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202403,2024-03-01,87876.31,86407.64,84030.94
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202404,2024-04-01,97736.74,95542.66,92598.18
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202405,2024-05-01,103946.586,101706.336,105869.836
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202406,2024-06-01,101168.914,93955.13,99478.54
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202407,2024-07-01,109075.445,101173.21,109679.16
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2024,2024,202408,2024-08-01,106677.17,102205.84,112943.44
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202409,2024-09-01,98412.22,90850.94,97487.41
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202410,2024-10-01,101825.1,94427.6,93905.805
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202411,2024-11-01,107126.55,96924.85,98017.984
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2025,2024,202412,2024-12-01,103011.914,93147.25,97389.15
Usually fine course myself them.,73682824,Christopher Perez,Bond Group,East Robert,2025,2025,202501,2025-01-01,97895.805,90492.4,90188.31
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202310,2023-10-01,109604.336,98550.11,124237.01
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202311,2023-11-01,111912.11,96578.85,118550.95
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2023,202312,2023-12-01,116617.695,91656.64,125809.74
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202401,2024-01-01,98848.11,82400.98,103772.09
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202402,2024-02-01,105410.52,84978.836,111276.72
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202403,2024-03-01,106521.695,85982.62,110057.76
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202404,2024-04-01,104744.3,90159.03,108536.0
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202405,2024-05-01,107762.516,89944.77,110250.54
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202406,2024-06-01,98707.27,83249.47,101182.79
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202407,2024-07-01,100298.27,77900.086,102025.42
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2024,2024,202408,2024-08-01,95272.35,80245.69,96901.086
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202409,2024-09-01,106051.19,80209.25,107239.2
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202410,2024-10-01,108526.44,77071.81,124237.01
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202411,2024-11-01,111100.1,75100.555,118550.95
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2024,202412,2024-12-01,115901.195,70178.34,125809.74
Owner somebody third natural.,77004521,Katie Phelps,Diaz and Sons,Robertbury,2025,2025,202501,2025-01-01,98295.57,60922.68,103772.09
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2023,202310,2023-10-01,45207.94,46448.973,39236.66
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2023,202311,2023-11-01,45012.59,78061.89,48883.652
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2023,202312,2023-12-01,44818.086,56990.44,43042.29
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202401,2024-01-01,44624.42,42252.754,41205.598
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202402,2024-02-01,44431.594,37954.67,36585.04
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202403,2024-03-01,44239.598,43215.766,46790.902
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202404,2024-04-01,44048.434,43957.81,44627.633
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202405,2024-05-01,43858.094,42220.54,45240.035
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202406,2024-06-01,43668.58,45245.016,51213.902
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202407,2024-07-01,43479.88,41327.285,40061.88
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2024,2024,202408,2024-08-01,43292.0,45289.934,47511.883
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2025,2024,202409,2024-09-01,43104.93,47188.363,47794.605
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2025,2024,202410,2024-10-01,42918.664,45272.715,39236.66
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2025,2024,202411,2024-11-01,42733.207,76885.64,48883.652
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2025,2024,202412,2024-12-01,42548.555,55814.188,43042.29
Environment check few significant fly.,121712824,Charles Gonzales,Edwards Inc,Antonioburgh,2025,2025,202501,2025-01-01,42364.695,41076.5,41205.598
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2023,202310,2023-10-01,49827.055,66505.34,43077.266
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2023,202311,2023-11-01,77927.86,74620.64,67258.664
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2023,202312,2023-12-01,50651.855,65682.5,46156.58
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202401,2024-01-01,59733.355,69352.64,53690.7
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202402,2024-02-01,64225.71,88440.0,61323.242
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202403,2024-03-01,83216.484,86452.445,79763.51
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202404,2024-04-01,72312.875,75036.555,70477.39
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202405,2024-05-01,81888.68,83008.9,79900.32
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202406,2024-06-01,62319.99,68793.695,61176.027
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202407,2024-07-01,76545.84,74855.195,75393.4
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2024,2024,202408,2024-08-01,76370.47,81987.49,75664.95
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2025,2024,202409,2024-09-01,86934.305,79383.984,86262.7
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2025,2024,202410,2024-10-01,50258.8,73434.33,43077.266
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2025,2024,202411,2024-11-01,78321.02,81549.625,67258.664
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2025,2024,202412,2024-12-01,50914.535,72611.484,46156.58
Follow clearly along reality.,21767160,Amy Richardson,Bond Group,Antonioburgh,2025,2025,202501,2025-01-01,59964.363,76281.625,53690.7
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2023,202310,2023-10-01,831057.06,794701.56,858295.6
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2023,202311,2023-11-01,845510.2,834147.9,874344.75
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2023,202312,2023-12-01,815162.1,804162.3,850932.1
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202401,2024-01-01,788534.94,779104.4,853951.75
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202402,2024-02-01,774821.0,784581.0,829964.1
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202403,2024-03-01,794731.9,818147.75,831183.6
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202404,2024-04-01,831812.75,869029.9,886117.06
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202405,2024-05-01,823784.5,861354.0,884146.8
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202406,2024-06-01,821186.7,842999.7,866859.4
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202407,2024-07-01,789669.3,808782.4,847609.7
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2024,2024,202408,2024-08-01,804273.6,827543.4,840801.94
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2025,2024,202409,2024-09-01,809357.4,806216.25,846060.3
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2025,2024,202410,2024-10-01,791605.0,781101.6,858295.6
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2025,2024,202411,2024-11-01,806766.94,821481.5,874344.75
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2025,2024,202412,2024-12-01,779498.9,792365.44,850932.1
Hot wrong also dog baby ask.,89226122,Frank Ferguson,Bond Group,Antonioburgh,2025,2025,202501,2025-01-01,766037.94,768117.3,853951.75
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2023,202310,2023-10-01,83181.516,72894.25,79055.65
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2023,202311,2023-11-01,94562.9,84251.51,85293.7
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2023,202312,2023-12-01,84882.016,76187.09,79598.76
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202401,2024-01-01,83423.2,75672.43,74548.19
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202402,2024-02-01,78281.26,71093.82,72466.19
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202403,2024-03-01,81579.95,74446.0,74742.805
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202404,2024-04-01,83547.086,77354.27,79037.91
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202405,2024-05-01,88864.34,83083.836,84860.85
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202406,2024-06-01,80913.87,73705.02,78040.4
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202407,2024-07-01,79895.84,73683.516,78694.15
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2024,2024,202408,2024-08-01,80058.055,73901.37,79469.74
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2025,2024,202409,2024-09-01,88513.44,80643.195,94524.19
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2025,2024,202410,2024-10-01,80207.2,70414.875,79055.65
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2025,2024,202411,2024-11-01,90191.43,81914.95,85293.7
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2025,2024,202412,2024-12-01,81153.42,73985.125,79598.76
Live need successful ability.,68592589,Marcus Larsen,Glenn Inc,Port Anthonyhaven,2025,2025,202501,2025-01-01,79398.8,73597.29,74548.19
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202310,2023-10-01,387142.53,359083.47,390913.88
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202311,2023-11-01,392267.88,381113.12,396039.22
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2023,202312,2023-12-01,394743.7,386818.56,398515.03
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202401,2024-01-01,378468.03,352647.3,382239.38
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202402,2024-02-01,374243.03,350863.8,378014.38
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202403,2024-03-01,354472.53,336218.97,358243.88
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202404,2024-04-01,343504.03,344497.9,347275.38
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202405,2024-05-01,372718.3,355992.2,376489.66
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202406,2024-06-01,394767.7,358881.1,398539.03
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202407,2024-07-01,351893.8,351476.62,355665.16
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2024,2024,202408,2024-08-01,374756.2,350429.38,378527.53
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202409,2024-09-01,373427.22,342760.7,377198.56
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202410,2024-10-01,383371.2,348399.16,390913.88
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202411,2024-11-01,388496.53,371179.8,396039.22
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2024,202412,2024-12-01,390972.34,377583.47,398515.03
Major director practice source involve.,50151051,Jeffrey Duncan,Bond Group,East Robert,2025,2025,202501,2025-01-01,374696.7,344061.38,382239.38
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2023,202310,2023-10-01,741529.06,726019.1,822120.1
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2023,202311,2023-11-01,681926.6,713540.2,762517.7
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2023,202312,2023-12-01,542459.94,594144.06,623051.0
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202401,2024-01-01,637455.8,663373.0,718046.9
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202402,2024-02-01,627930.6,656550.06,708521.75
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202403,2024-03-01,748268.8,861104.75,828859.9
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202404,2024-04-01,729940.56,871077.2,810531.6
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202405,2024-05-01,728463.94,842860.1,809055.0
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202406,2024-06-01,687860.94,787782.2,768452.0
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202407,2024-07-01,676301.44,726431.94,756892.5
Respond perhaps candidate.,32027695,Kristina Kim,Barnes Inc,Port Anthonyhaven,2024,2024,202408,2024-08-01,680377.3,794798.7,760968.4
